date,wp1,u,v,ws,wd
2009-07-17 21:00:00,0.025,0.84,-0.25,0.88,106.84
2009-07-17 22:00:00,0.015,0.57,-1.49,1.59,159.18
2009-07-17 23:00:00,0.01,0.51,-2.72,2.77,169.49
2009-07-18 00:00:00,0.005,0.6,-3.47,3.52,170.2
2009-07-18 01:00:00,0.03,1.27,-2.54,2.84,153.37
2009-07-18 02:00:00,0.095,1.5,-2.66,3.05,150.5
2009-07-18 03:00:00,0.08,1.75,-2.52,3.07,145.21
2009-07-18 04:00:00,0.175,2.0,-2.2,2.98,137.72
2009-07-18 05:00:00,0.18,2.21,-1.8,2.85,129.08
2009-07-18 06:00:00,0.1,2.31,-1.37,2.68,120.78
2009-07-18 07:00:00,0.07,2.27,-1.01,2.49,113.99
2009-07-18 08:00:00,0.075,2.32,-0.77,2.45,108.24
2009-07-18 09:00:00,0.1,2.71,-0.68,2.79,104.12
2009-07-18 10:00:00,0.055,3.59,-0.79,3.67,102.35
2009-07-18 11:00:00,0.1,4.66,-1.0,4.77,102.16
2009-07-18 12:00:00,0.075,5.54,-1.24,5.68,102.66
2009-07-18 13:00:00,0.09,5.77,-1.71,6.02,106.54
2009-07-18 14:00:00,0.11,6.0,-1.96,6.31,108.06
2009-07-18 15:00:00,0.175,6.06,-2.07,6.4,108.84
2009-07-18 16:00:00,0.185,6.0,-2.06,6.34,108.98
2009-07-18 17:00:00,0.256,5.93,-1.97,6.25,108.35
2009-07-18 18:00:00,0.23600000000000002,5.98,-1.8,6.25,106.76
2009-07-18 19:00:00,0.29600000000000004,6.22,-1.59,6.42,104.36
2009-07-18 20:00:00,0.331,6.43,-1.36,6.57,101.94
2009-07-18 21:00:00,0.451,6.37,-1.14,6.47,100.12
2009-07-18 22:00:00,0.381,5.84,-0.94,5.92,99.13
2009-07-18 23:00:00,0.386,5.04,-0.76,5.09,98.56
2009-07-19 00:00:00,0.331,4.21,-0.58,4.25,97.8
2009-07-19 01:00:00,0.261,3.87,-0.66,3.93,99.6
2009-07-19 02:00:00,0.17,3.31,-0.54,3.36,99.26
2009-07-19 03:00:00,0.195,3.18,-0.42,3.21,97.48
2009-07-19 04:00:00,0.20600000000000002,3.36,-0.31,3.37,95.21
2009-07-19 05:00:00,0.20600000000000002,3.65,-0.22,3.66,93.46
2009-07-19 06:00:00,0.24600000000000002,3.86,-0.18,3.87,92.63
2009-07-19 07:00:00,0.29100000000000004,3.87,-0.19,3.88,92.87
2009-07-19 08:00:00,0.311,3.86,-0.3,3.87,94.39
2009-07-19 09:00:00,0.256,4.08,-0.51,4.12,97.15
2009-07-19 10:00:00,0.276,4.7,-0.85,4.78,100.22
2009-07-19 11:00:00,0.316,5.41,-1.22,5.55,102.71
2009-07-19 12:00:00,0.316,5.81,-1.53,6.01,104.72
2009-07-19 13:00:00,0.226,5.23,-1.97,5.59,110.66
2009-07-19 14:00:00,0.21100000000000002,4.88,-1.91,5.24,111.37
2009-07-19 15:00:00,0.271,4.58,-1.73,4.89,110.65
2009-07-19 16:00:00,0.226,4.32,-1.48,4.57,108.93
2009-07-19 17:00:00,0.125,4.14,-1.28,4.34,107.23
2009-07-19 18:00:00,0.095,4.07,-1.24,4.26,107.01
2009-07-19 19:00:00,0.05,4.1,-1.43,4.34,109.16
2009-07-19 20:00:00,0.105,4.08,-1.68,4.41,112.4
2009-07-19 21:00:00,0.095,3.81,-1.82,4.22,115.5
2009-07-19 22:00:00,0.055,3.19,-1.71,3.61,118.2
2009-07-19 23:00:00,0.01,2.44,-1.51,2.87,121.79
2009-07-20 00:00:00,0.005,1.89,-1.46,2.39,127.62
2009-07-20 01:00:00,0.03,1.44,-2.08,2.53,145.25
2009-07-20 02:00:00,0.055,1.65,-2.32,2.85,144.55
2009-07-20 03:00:00,0.05,1.64,-1.99,2.57,140.51
2009-07-20 04:00:00,0.005,1.47,-1.29,1.95,131.17
2009-07-20 05:00:00,0.0,1.26,-0.51,1.36,112.15
2009-07-20 06:00:00,0.0,1.12,0.02,1.12,89.08
2009-07-20 07:00:00,0.0,1.13,0.1,1.13,85.04
2009-07-20 08:00:00,0.015,1.16,-0.04,1.16,92.19
2009-07-20 09:00:00,0.005,1.05,-0.07,1.05,93.88
2009-07-20 10:00:00,0.0,0.69,0.25,0.73,70.23
2009-07-20 11:00:00,0.0,0.25,0.72,0.76,18.9
2009-07-20 12:00:00,0.0,-0.07,1.03,1.03,356.05
2009-07-20 13:00:00,0.0,0.54,0.52,0.75,45.87
2009-07-20 14:00:00,0.0,0.66,0.27,0.72,68.11
2009-07-20 15:00:00,0.0,0.67,0.3,0.73,65.94
2009-07-20 16:00:00,0.0,0.58,0.53,0.79,47.27
2009-07-20 17:00:00,0.0,0.45,0.9,1.01,26.42
2009-07-20 18:00:00,0.0,0.33,1.33,1.37,13.84
2009-07-20 19:00:00,0.015,0.25,1.74,1.76,8.21
2009-07-20 20:00:00,0.01,0.19,2.03,2.04,5.32
2009-07-20 21:00:00,0.015,0.1,2.11,2.11,2.64
2009-07-20 22:00:00,0.0,-0.06,1.9,1.9,358.21
2009-07-20 23:00:00,0.0,-0.27,1.49,1.52,349.57
2009-07-21 00:00:00,0.04,-0.53,0.98,1.11,331.44
2009-07-21 01:00:00,0.035,-0.55,2.19,2.26,345.86
2009-07-21 02:00:00,0.02,-0.6,2.47,2.54,346.42
2009-07-21 03:00:00,0.03,-0.54,2.66,2.72,348.43
2009-07-21 04:00:00,0.03,-0.46,2.77,2.81,350.6
2009-07-21 05:00:00,0.01,-0.42,2.75,2.78,351.28
2009-07-21 06:00:00,0.03,-0.53,2.54,2.59,348.26
2009-07-21 07:00:00,0.055,-0.83,2.14,2.29,338.68
2009-07-21 08:00:00,0.03,-1.26,1.72,2.14,323.83
2009-07-21 09:00:00,0.05,-1.69,1.52,2.27,311.98
2009-07-21 10:00:00,0.08,-2.03,1.66,2.62,309.37
2009-07-21 11:00:00,0.18,-2.28,1.96,3.01,310.66
2009-07-21 12:00:00,0.115,-2.49,2.14,3.28,310.58
2009-07-21 13:00:00,0.06,-3.15,0.72,3.23,282.94
2009-07-21 14:00:00,0.045,-3.33,1.09,3.5,288.15
2009-07-21 15:00:00,0.12,-3.52,1.51,3.83,293.29
2009-07-21 16:00:00,0.085,-3.69,1.94,4.17,297.76
2009-07-21 17:00:00,0.06,-3.8,2.3,4.45,301.21
2009-07-21 18:00:00,0.025,-3.83,2.53,4.6,303.47
2009-07-21 19:00:00,0.01,-3.75,2.58,4.55,304.53
2009-07-21 20:00:00,0.065,-3.53,2.47,4.3,304.97
2009-07-21 21:00:00,0.14,-3.14,2.24,3.86,305.48
2009-07-21 22:00:00,0.1,-2.61,1.96,3.26,306.91
2009-07-21 23:00:00,0.05,-2.04,1.72,2.67,310.13
2009-07-22 00:00:00,0.02,-1.62,1.66,2.32,315.64
2009-07-22 01:00:00,0.045,-1.36,1.65,2.14,320.66
2009-07-22 02:00:00,0.075,-1.35,1.88,2.31,324.38
2009-07-22 03:00:00,0.155,-1.56,1.82,2.4,319.44
2009-07-22 04:00:00,0.135,-1.9,1.58,2.47,309.64
2009-07-22 05:00:00,0.13,-2.26,1.28,2.59,299.5
2009-07-22 06:00:00,0.115,-2.49,1.06,2.71,293.07
2009-07-22 07:00:00,0.115,-2.52,1.03,2.72,292.19
2009-07-22 08:00:00,0.085,-2.43,1.12,2.67,294.84
2009-07-22 09:00:00,0.11,-2.33,1.25,2.65,298.21
2009-07-22 10:00:00,0.02,-2.35,1.35,2.71,299.83
2009-07-22 11:00:00,0.04,-2.51,1.45,2.9,299.97
2009-07-22 12:00:00,0.13,-2.82,1.61,3.25,299.72
2009-07-22 13:00:00,0.201,-2.67,2.13,3.42,308.59
2009-07-22 14:00:00,0.085,-2.86,2.07,3.53,305.94
2009-07-22 15:00:00,0.05,-3.14,2.07,3.76,303.39
2009-07-22 16:00:00,0.1,-3.43,2.12,4.03,301.74
2009-07-22 17:00:00,0.13,-3.59,2.29,4.26,302.52
2009-07-22 18:00:00,0.13,-3.48,2.65,4.38,307.29
2009-07-22 19:00:00,0.16,-3.03,3.21,4.41,316.72
2009-07-22 20:00:00,0.17,-2.39,3.68,4.39,326.95
2009-07-22 21:00:00,0.145,-1.82,3.67,4.1,333.65
2009-07-22 22:00:00,0.155,-1.49,2.97,3.32,333.34
2009-07-22 23:00:00,0.095,-1.4,1.95,2.4,324.24
2009-07-23 00:00:00,0.09,-1.49,1.12,1.87,306.82
2009-07-23 01:00:00,0.08,-1.84,2.01,2.73,317.58
2009-07-23 02:00:00,0.095,-1.59,1.98,2.54,321.19
2009-07-23 03:00:00,0.145,-1.55,1.88,2.43,320.48
2009-07-23 04:00:00,0.261,-1.65,1.74,2.4,316.47
2009-07-23 05:00:00,0.19,-1.8,1.6,2.41,311.64
2009-07-23 06:00:00,0.201,-1.9,1.52,2.43,308.58
2009-07-23 07:00:00,0.14,-1.89,1.51,2.42,308.68
2009-07-23 08:00:00,0.11,-1.88,1.56,2.44,309.69
2009-07-23 09:00:00,0.04,-2.06,1.64,2.63,308.55
2009-07-23 10:00:00,0.055,-2.53,1.71,3.06,304.01
2009-07-23 11:00:00,0.095,-3.24,1.74,3.68,298.24
2009-07-23 12:00:00,0.201,-4.05,1.69,4.39,292.7
2009-07-23 13:00:00,0.17,-3.53,0.78,3.62,282.52
2009-07-23 14:00:00,0.21100000000000002,-3.85,0.03,3.85,270.41
2009-07-23 15:00:00,0.17,-4.03,-0.56,4.07,262.12
2009-07-23 16:00:00,0.09,-4.08,-0.99,4.2,256.29
2009-07-23 17:00:00,0.05,-3.97,-1.31,4.18,251.69
2009-07-23 18:00:00,0.005,-3.7,-1.55,4.01,247.23
2009-07-23 19:00:00,0.0,-3.25,-1.73,3.68,241.97
2009-07-23 20:00:00,0.0,-2.64,-1.81,3.2,235.47
2009-07-23 21:00:00,0.005,-1.88,-1.76,2.58,226.91
2009-07-23 22:00:00,0.045,-1.02,-1.54,1.85,213.58
2009-07-23 23:00:00,0.075,-0.21,-1.24,1.26,189.49
2009-07-24 00:00:00,0.04,0.41,-0.94,1.03,156.76
2009-07-24 01:00:00,0.01,1.71,-1.2,2.08,125.02
2009-07-24 02:00:00,0.005,1.6,-0.98,1.88,121.59
2009-07-24 03:00:00,0.0,1.64,-0.97,1.91,120.63
2009-07-24 04:00:00,0.0,1.79,-1.08,2.09,121.17
2009-07-24 05:00:00,0.005,1.92,-1.16,2.25,121.12
2009-07-24 06:00:00,0.02,1.96,-1.06,2.23,118.54
2009-07-24 07:00:00,0.025,1.82,-0.7,1.95,111.01
2009-07-24 08:00:00,0.015,1.66,-0.26,1.68,98.82
2009-07-24 09:00:00,0.0,1.66,0.01,1.66,89.8
2009-07-24 10:00:00,0.0,1.94,-0.09,1.94,92.58
2009-07-24 11:00:00,0.0,2.37,-0.4,2.41,99.59
2009-07-24 12:00:00,0.015,2.76,-0.72,2.85,104.6
2009-07-24 13:00:00,0.03,3.56,-1.28,3.78,109.76
2009-07-24 14:00:00,0.045,3.51,-1.58,3.85,114.22
2009-07-24 15:00:00,0.045,3.18,-1.64,3.58,117.21
2009-07-24 16:00:00,0.06,2.72,-1.51,3.11,119.06
2009-07-24 17:00:00,0.09,2.34,-1.25,2.65,118.14
2009-07-24 18:00:00,0.07,2.3,-0.91,2.48,111.63
2009-07-24 19:00:00,0.125,2.74,-0.55,2.79,101.35
2009-07-24 20:00:00,0.125,3.3,-0.22,3.3,93.88
2009-07-24 21:00:00,0.135,3.51,0.0,3.51,89.96
2009-07-24 22:00:00,0.18,3.06,0.1,3.06,88.09
2009-07-24 23:00:00,0.105,2.24,0.2,2.25,84.99
2009-07-25 00:00:00,0.12,1.52,0.44,1.58,73.73
2009-07-25 01:00:00,0.05,1.42,1.2,1.86,49.88
2009-07-25 02:00:00,0.03,1.38,1.55,2.07,41.61
2009-07-25 03:00:00,0.0,1.44,1.69,2.22,40.41
2009-07-25 04:00:00,0.0,1.54,1.7,2.29,42.12
2009-07-25 05:00:00,0.025,1.54,1.67,2.27,42.64
2009-07-25 06:00:00,0.035,1.28,1.68,2.11,37.28
2009-07-25 07:00:00,0.0,0.7,1.83,1.96,21.03
2009-07-25 08:00:00,0.075,0.05,2.15,2.15,1.38
2009-07-25 09:00:00,0.266,-0.34,2.68,2.7,352.82
2009-07-25 10:00:00,0.261,-0.24,3.43,3.44,356.0
2009-07-25 11:00:00,0.371,0.14,4.23,4.23,1.94
2009-07-25 12:00:00,0.316,0.5,4.88,4.91,5.86
2009-07-25 13:00:00,0.221,0.59,5.83,5.85,5.77
2009-07-25 14:00:00,0.231,0.75,6.26,6.31,6.84
2009-07-25 15:00:00,0.266,0.65,6.39,6.43,5.8
2009-07-25 16:00:00,0.20600000000000002,0.37,6.31,6.32,3.36
2009-07-25 17:00:00,0.185,-0.01,6.17,6.17,359.92
2009-07-25 18:00:00,0.175,-0.41,6.13,6.14,356.15
2009-07-25 19:00:00,0.28600000000000003,-0.75,6.28,6.32,353.16
2009-07-25 20:00:00,0.09,-0.89,6.41,6.47,352.07
2009-07-25 21:00:00,0.0,-0.68,6.23,6.27,353.81
2009-07-25 22:00:00,0.0,-0.03,5.55,5.55,359.74
2009-07-25 23:00:00,0.0,0.84,4.51,4.59,10.55
2009-07-26 00:00:00,0.015,1.63,3.36,3.73,25.93
2009-07-26 01:00:00,0.045,2.44,2.31,3.36,46.52
2009-07-26 02:00:00,0.055,3.18,2.25,3.9,54.74
2009-07-26 03:00:00,0.13,3.74,2.11,4.29,60.51
2009-07-26 04:00:00,0.18,4.1,1.94,4.53,64.69
2009-07-26 05:00:00,0.19,4.24,1.75,4.59,67.55
2009-07-26 06:00:00,0.18,4.14,1.58,4.44,69.08
2009-07-26 07:00:00,0.311,3.81,1.47,4.08,68.86
2009-07-26 08:00:00,0.261,3.35,1.51,3.67,65.68
2009-07-26 09:00:00,0.15,2.9,1.81,3.42,57.96
2009-07-26 10:00:00,0.13,2.58,2.42,3.54,46.91
2009-07-26 11:00:00,0.08,2.49,3.12,3.99,38.6
2009-07-26 12:00:00,0.065,2.69,3.66,4.54,36.31
2009-07-26 13:00:00,0.08,2.91,4.0,4.94,36.02
2009-07-26 14:00:00,0.07,3.38,4.26,5.44,38.39
2009-07-26 15:00:00,0.145,3.94,4.29,5.82,42.59
2009-07-26 16:00:00,0.165,4.52,4.11,6.11,47.69
2009-07-26 17:00:00,0.195,5.04,3.8,6.31,53.01
2009-07-26 18:00:00,0.185,5.43,3.39,6.4,58.02
2009-07-26 19:00:00,0.17,5.62,2.95,6.35,62.32
2009-07-26 20:00:00,0.17,5.56,2.51,6.1,65.69
2009-07-26 21:00:00,0.135,5.17,2.11,5.58,67.83
2009-07-26 22:00:00,0.055,4.46,1.77,4.8,68.31
2009-07-26 23:00:00,0.04,3.6,1.53,3.91,67.05
2009-07-27 00:00:00,0.025,2.83,1.38,3.15,64.08
2009-07-27 01:00:00,0.005,3.39,2.36,4.13,55.2
2009-07-27 02:00:00,0.015,3.26,2.04,3.84,57.94
2009-07-27 03:00:00,0.025,3.12,1.71,3.56,61.25
2009-07-27 04:00:00,0.055,3.02,1.4,3.33,65.21
2009-07-27 05:00:00,0.06,3.01,1.11,3.2,69.75
2009-07-27 06:00:00,0.07,3.13,0.87,3.25,74.4
2009-07-27 07:00:00,0.06,3.44,0.71,3.51,78.32
2009-07-27 08:00:00,0.09,3.85,0.62,3.9,80.8
2009-07-27 09:00:00,0.135,4.3,0.62,4.34,81.79
2009-07-27 10:00:00,0.095,4.72,0.69,4.77,81.63
2009-07-27 11:00:00,0.105,5.13,0.8,5.19,81.1
2009-07-27 12:00:00,0.1,5.59,0.89,5.66,80.9
2009-07-27 13:00:00,0.16,5.45,1.15,5.57,78.12
2009-07-27 14:00:00,0.281,6.06,1.05,6.15,80.12
2009-07-27 15:00:00,0.316,6.42,0.74,6.46,83.43
2009-07-27 16:00:00,0.271,6.57,0.32,6.58,87.24
2009-07-27 17:00:00,0.321,6.61,-0.02,6.61,90.2
2009-07-27 18:00:00,0.251,6.65,-0.08,6.65,90.65
2009-07-27 19:00:00,0.23600000000000002,6.72,0.28,6.73,87.63
2009-07-27 20:00:00,0.311,6.61,0.81,6.66,83.05
2009-07-27 21:00:00,0.381,6.05,1.19,6.17,78.89
2009-07-27 22:00:00,0.361,4.88,1.21,5.03,76.1
2009-07-27 23:00:00,0.301,3.47,1.06,3.63,72.94
2009-07-28 00:00:00,0.201,2.28,1.05,2.51,65.22
2009-07-28 01:00:00,0.145,2.62,1.61,3.07,58.5
2009-07-28 02:00:00,0.145,2.31,1.79,2.92,52.27
2009-07-28 03:00:00,0.105,2.09,1.94,2.85,47.21
2009-07-28 04:00:00,0.21100000000000002,1.96,2.06,2.84,43.52
2009-07-28 05:00:00,0.175,1.88,2.13,2.84,41.36
2009-07-28 06:00:00,0.175,1.83,2.13,2.81,40.74
2009-07-28 07:00:00,0.276,1.8,2.05,2.73,41.4
2009-07-28 08:00:00,0.311,1.8,2.01,2.7,41.84
2009-07-28 09:00:00,0.29600000000000004,1.84,2.18,2.86,40.2
2009-07-28 10:00:00,0.29600000000000004,1.96,2.67,3.31,36.34
2009-07-28 11:00:00,0.21600000000000003,2.24,3.4,4.07,33.37
2009-07-28 12:00:00,0.256,2.76,4.25,5.06,32.99
2009-07-28 13:00:00,0.29100000000000004,4.1,4.89,6.38,40.01
2009-07-28 14:00:00,0.326,5.11,5.4,7.43,43.46
2009-07-28 15:00:00,0.451,5.72,5.7,8.08,45.1
2009-07-28 16:00:00,0.762,6.02,5.84,8.39,45.88
2009-07-28 17:00:00,0.797,6.18,5.86,8.52,46.57
2009-07-28 18:00:00,0.8270000000000001,6.41,5.82,8.66,47.77
2009-07-28 19:00:00,0.757,6.79,5.75,8.9,49.72
2009-07-28 20:00:00,0.777,7.03,5.58,8.98,51.56
2009-07-28 21:00:00,0.5660000000000001,6.76,5.2,8.52,52.44
2009-07-28 22:00:00,0.486,5.72,4.54,7.3,51.6
2009-07-28 23:00:00,0.381,4.34,3.76,5.74,49.08
2009-07-29 00:00:00,0.306,3.16,3.08,4.41,45.75
2009-07-29 01:00:00,0.386,2.91,3.73,4.74,37.94
2009-07-29 02:00:00,0.135,2.63,3.33,4.24,38.28
2009-07-29 03:00:00,0.251,2.64,2.9,3.92,42.36
2009-07-29 04:00:00,0.311,2.84,2.47,3.76,48.99
2009-07-29 05:00:00,0.35100000000000003,3.02,2.06,3.65,55.6
2009-07-29 06:00:00,0.261,2.97,1.72,3.43,59.89
2009-07-29 07:00:00,0.11,2.57,1.46,2.95,60.44
2009-07-29 08:00:00,0.085,2.05,1.26,2.4,58.32
2009-07-29 09:00:00,0.175,1.71,1.12,2.05,56.9
2009-07-29 10:00:00,0.21600000000000003,1.8,1.0,2.06,60.84
2009-07-29 11:00:00,0.185,2.16,0.89,2.33,67.47
2009-07-29 12:00:00,0.256,2.55,0.76,2.66,73.38
2009-07-29 13:00:00,0.09,2.28,-0.46,2.32,101.3
2009-07-29 14:00:00,0.04,2.51,-0.7,2.61,105.65
2009-07-29 15:00:00,0.005,3.06,-0.49,3.1,99.03
2009-07-29 16:00:00,0.0,3.76,-0.03,3.76,90.41
2009-07-29 17:00:00,0.0,4.39,0.33,4.41,85.75
2009-07-29 18:00:00,0.005,4.74,0.2,4.74,87.64
2009-07-29 19:00:00,0.035,4.62,-0.64,4.66,97.93
2009-07-29 20:00:00,0.045,4.1,-1.79,4.47,113.59
2009-07-29 21:00:00,0.075,3.29,-2.69,4.25,129.22
2009-07-29 22:00:00,0.105,2.34,-2.93,3.75,141.4
2009-07-29 23:00:00,0.14,1.48,-2.71,3.09,151.44
2009-07-30 00:00:00,0.07,0.97,-2.39,2.59,157.87
2009-07-30 01:00:00,0.065,1.41,-2.8,3.14,153.33
2009-07-30 02:00:00,0.005,1.56,-2.67,3.09,149.67
2009-07-30 03:00:00,0.0,1.9,-2.18,2.89,138.93
2009-07-30 04:00:00,0.015,2.34,-1.49,2.77,122.59
2009-07-30 05:00:00,0.065,2.76,-0.85,2.89,107.11
2009-07-30 06:00:00,0.065,3.05,-0.51,3.09,99.44
2009-07-30 07:00:00,0.095,3.11,-0.62,3.17,101.21
2009-07-30 08:00:00,0.08,2.99,-0.9,3.13,106.73
2009-07-30 09:00:00,0.055,2.77,-0.97,2.94,109.28
2009-07-30 10:00:00,0.01,2.53,-0.57,2.6,102.64
2009-07-30 11:00:00,0.0,2.36,0.07,2.36,88.3
2009-07-30 12:00:00,0.0,2.33,0.58,2.4,76.03
2009-07-30 13:00:00,0.0,2.16,0.63,2.25,73.74
2009-07-30 14:00:00,0.0,2.53,0.61,2.6,76.47
2009-07-30 15:00:00,0.05,2.88,0.61,2.94,77.97
2009-07-30 16:00:00,0.08,3.18,0.64,3.24,78.54
2009-07-30 17:00:00,0.18,3.42,0.75,3.5,77.63
2009-07-30 18:00:00,0.185,3.61,0.99,3.74,74.66
2009-07-30 19:00:00,0.155,3.71,1.36,3.95,69.8
2009-07-30 20:00:00,0.15,3.67,1.66,4.03,65.64
2009-07-30 21:00:00,0.095,3.45,1.63,3.82,64.8
2009-07-30 22:00:00,0.06,3.03,1.1,3.22,69.96
2009-07-30 23:00:00,0.04,2.54,0.43,2.57,80.4
2009-07-31 00:00:00,0.045,2.16,0.04,2.16,88.81
2009-07-31 01:00:00,0.015,2.22,-0.25,2.23,96.31
2009-07-31 02:00:00,0.0,2.08,-0.13,2.09,93.51
2009-07-31 03:00:00,0.0,2.04,0.15,2.04,85.88
2009-07-31 04:00:00,0.0,2.05,0.52,2.11,75.88
2009-07-31 05:00:00,0.0,2.1,0.89,2.28,67.07
2009-07-31 06:00:00,0.0,2.18,1.18,2.47,61.62
2009-07-31 07:00:00,0.0,2.25,1.31,2.6,59.72
2009-07-31 08:00:00,0.02,2.28,1.36,2.66,59.16
2009-07-31 09:00:00,0.165,2.26,1.43,2.67,57.69
2009-07-31 10:00:00,0.18,2.17,1.57,2.68,54.08
2009-07-31 11:00:00,0.165,2.18,1.76,2.8,51.1
2009-07-31 12:00:00,0.105,2.44,1.89,3.09,52.22
2009-07-31 13:00:00,0.045,2.33,0.98,2.53,67.29
2009-07-31 14:00:00,0.0,2.97,0.91,3.1,72.98
2009-07-31 15:00:00,0.035,3.68,0.84,3.78,77.13
2009-07-31 16:00:00,0.095,4.38,0.73,4.44,80.58
2009-07-31 17:00:00,0.14,4.97,0.44,4.99,84.89
2009-07-31 18:00:00,0.185,5.31,-0.15,5.32,91.63
2009-07-31 19:00:00,0.24600000000000002,5.33,-1.11,5.44,101.73
2009-07-31 20:00:00,0.266,4.99,-2.1,5.42,112.84
2009-07-31 21:00:00,0.261,4.29,-2.72,5.08,122.42
2009-07-31 22:00:00,0.256,3.28,-2.69,4.24,129.31
2009-07-31 23:00:00,0.21100000000000002,2.28,-2.2,3.17,133.94
2009-08-01 00:00:00,0.15,1.68,-1.6,2.32,133.66
2009-08-01 01:00:00,0.065,2.86,-2.42,3.75,130.26
2009-08-01 02:00:00,0.04,2.8,-1.68,3.26,120.89
2009-08-01 03:00:00,0.085,2.6,-0.76,2.71,106.29
2009-08-01 04:00:00,0.015,2.32,0.22,2.33,84.53
2009-08-01 05:00:00,0.0,2.07,1.11,2.35,61.78
2009-08-01 06:00:00,0.0,1.98,1.74,2.63,48.65
2009-08-01 07:00:00,0.0,2.1,2.0,2.9,46.35
2009-08-01 08:00:00,0.02,2.28,2.07,3.07,47.77
2009-08-01 09:00:00,0.09,2.29,2.17,3.16,46.57
2009-08-01 10:00:00,0.155,2.03,2.51,3.22,39.01
2009-08-01 11:00:00,0.311,1.73,3.06,3.51,29.54
2009-08-01 12:00:00,0.281,1.75,3.77,4.15,24.88
2009-08-01 13:00:00,0.14,3.3,4.32,5.43,37.37
2009-08-01 14:00:00,0.21600000000000003,4.21,4.6,6.24,42.49
2009-08-01 15:00:00,0.311,4.6,4.62,6.52,44.92
2009-08-01 16:00:00,0.35100000000000003,4.59,4.49,6.42,45.67
2009-08-01 17:00:00,0.28600000000000003,4.34,4.44,6.21,44.33
2009-08-01 18:00:00,0.28600000000000003,4.01,4.75,6.22,40.18
2009-08-01 19:00:00,0.326,3.73,5.53,6.67,34.04
2009-08-01 20:00:00,0.41600000000000004,3.45,6.29,7.17,28.74
2009-08-01 21:00:00,0.556,3.06,6.4,7.09,25.54
2009-08-01 22:00:00,0.622,2.52,5.45,6.0,24.8
2009-08-01 23:00:00,0.491,2.02,3.94,4.42,27.1
2009-08-02 00:00:00,0.311,1.79,2.58,3.14,34.69
2009-08-02 01:00:00,0.276,2.19,3.11,3.81,35.13
2009-08-02 02:00:00,0.331,2.16,2.71,3.47,38.5
2009-08-02 03:00:00,0.376,2.1,2.51,3.27,39.95
2009-08-02 04:00:00,0.34600000000000003,2.04,2.44,3.18,39.92
2009-08-02 05:00:00,0.20600000000000002,1.98,2.42,3.13,39.23
2009-08-02 06:00:00,0.075,1.91,2.38,3.05,38.83
2009-08-02 07:00:00,0.045,1.87,2.24,2.91,39.81
2009-08-02 08:00:00,0.15,1.96,2.07,2.85,43.41
2009-08-02 09:00:00,0.19,2.32,1.94,3.03,50.1
2009-08-02 10:00:00,0.21600000000000003,3.04,1.92,3.59,57.71
2009-08-02 11:00:00,0.17,3.86,1.92,4.31,63.5
2009-08-02 12:00:00,0.05,4.48,1.86,4.85,67.49
2009-08-02 13:00:00,0.035,4.34,0.01,4.34,89.87
2009-08-02 14:00:00,0.085,4.58,-0.46,4.6,95.79
2009-08-02 15:00:00,0.09,4.95,-0.74,5.0,98.51
2009-08-02 16:00:00,0.15,5.38,-0.87,5.45,99.23
2009-08-02 17:00:00,0.34600000000000003,5.83,-0.96,5.91,99.35
2009-08-02 18:00:00,0.456,6.27,-1.1,6.37,99.92
2009-08-02 19:00:00,0.551,6.63,-1.34,6.77,101.44
2009-08-02 20:00:00,0.586,6.69,-1.58,6.88,103.32
2009-08-02 21:00:00,0.602,6.19,-1.66,6.4,105.05
2009-08-02 22:00:00,0.607,4.99,-1.46,5.2,106.31
2009-08-02 23:00:00,0.486,3.55,-1.01,3.69,105.89
2009-08-03 00:00:00,0.29600000000000004,2.43,-0.38,2.46,98.93
2009-08-03 01:00:00,0.15,3.8,-0.05,3.8,90.8
2009-08-03 02:00:00,0.12,3.45,0.35,3.46,84.2
2009-08-03 03:00:00,0.231,3.13,0.71,3.21,77.15
2009-08-03 04:00:00,0.361,2.88,1.04,3.06,70.2
2009-08-03 05:00:00,0.376,2.7,1.29,2.99,64.37
2009-08-03 06:00:00,0.41600000000000004,2.61,1.46,2.99,60.74
2009-08-03 07:00:00,0.281,2.63,1.54,3.05,59.65
2009-08-03 08:00:00,0.155,2.72,1.6,3.16,59.45
2009-08-03 09:00:00,0.14,2.84,1.76,3.34,58.14
2009-08-03 10:00:00,0.21100000000000002,2.94,2.1,3.61,54.45
2009-08-03 11:00:00,0.19,2.96,2.61,3.95,48.57
2009-08-03 12:00:00,0.11,2.86,3.3,4.36,40.9
2009-08-03 13:00:00,0.09,2.84,3.59,4.57,38.34
2009-08-03 14:00:00,0.13,2.74,4.39,5.18,31.91
2009-08-03 15:00:00,0.301,2.52,5.27,5.84,25.52
2009-08-03 16:00:00,0.441,2.26,6.12,6.53,20.27
2009-08-03 17:00:00,0.501,2.14,6.84,7.17,17.39
2009-08-03 18:00:00,0.602,2.36,7.33,7.7,17.85
2009-08-03 19:00:00,0.782,2.99,7.47,8.05,21.82
2009-08-03 20:00:00,0.7120000000000001,3.68,7.25,8.13,26.94
2009-08-03 21:00:00,0.637,3.96,6.62,7.72,30.9
2009-08-03 22:00:00,0.777,3.53,5.64,6.65,32.05
2009-08-03 23:00:00,0.727,2.74,4.58,5.34,30.84
